date,spot,implied_vol_1w,risk_reversal_25d,iv_used,band_up_10,band_dn_10,band_up_15,band_dn_15,band_up_20,band_dn_20,sigma_consumed,abs_sigma,bb_mid,bb_upper,bb_lower,bb_bandwidth,bb_bandwidth_pct,bb_squeeze,log_return,rv_20d,iv_rv_ratio,iv_rv_flag,squeeze_flag,squeeze_direction
2025-06-11,7.1986,0.028875,-0.004625000000000001,0.028875,7.227443053152219,7.169872052800056,7.241907888513889,7.155551100310107,7.256401673458488,7.141258752191159,0.32805516790470574,0.32805516790470574,7.194309999999999,7.222376604992222,7.1662433950077755,0.007802445263610647,11.11111111111111,True,0.0013762139612743386,0.027225722310042583,1.060577922274226,False,False,
2025-06-12,7.1735,0.0364,-0.005225,0.0364,7.209751847221495,7.137430433175225,7.227946413664553,7.119463718313644,7.246186896008053,7.101542230210619,-0.8702268746493305,0.8702268746493305,7.192740000000001,7.221807427963635,7.163672572036366,0.008082435334416287,50.0,False,-0.0034928821144856645,0.029703517275689227,1.225444100177035,True,False,
2025-06-13,7.1892,0.035875,-0.004525,0.035875,7.225005878147491,7.153571569584944,7.242975636130496,7.135823622294011,7.260990087807517,7.118119707502086,0.43308137938666413,0.43308137938666413,7.191675000000001,7.219538492432329,7.163811507567673,0.0077488185804635975,9.090909090909092,True,0.002186219339434887,0.030733229497181044,1.1673032931111444,False,False,
2025-06-16,7.182,0.0302,-0.004775,0.0302,7.212099786223177,7.1520258356009165,7.227196951958182,7.137085697661012,7.242325720751934,7.1221767687417135,-0.20108430158704468,0.20108430158704468,7.190039999999999,7.215986373846637,7.1640936261533605,0.007217310014030059,8.333333333333332,True,-0.00100200409185123,0.030748484447726484,0.9821622282340801,False,False,
2025-06-17,7.1917,0.030525000000000004,-0.00435,0.030525000000000004,7.222165484046429,7.161363029447236,7.2374465886675905,7.146242567231399,7.252760025995465,7.131154030275693,0.3222614249841705,0.3222614249841705,7.188865,7.211988856443988,7.165741143556012,0.006433242645115115,7.6923076923076925,True,0.0013496874809554456,0.031244099707613836,0.9769844638077827,False,False,
2025-06-18,7.1946,0.030225,-0.004125,0.030225,7.224777605897045,7.164548444750791,7.239913842976021,7.149569771499205,7.255081791158843,7.134622413640921,0.09518969058823455,0.09518969058823455,7.18839,7.21056707683267,7.16621292316733,0.006170248646128025,7.142857142857142,True,0.0004031613464588366,0.030867684799130383,0.9791793649795048,False,False,
2025-06-19,7.186,0.0308,-0.004,0.0308,7.216716169284324,7.155414566500952,7.2321234543849835,7.140170701689346,7.247563633176984,7.124959312342611,-0.28497953182040536,0.28497953182040536,7.18747,7.208338621622453,7.166601378377547,0.005806945036974951,6.666666666666667,True,-0.0011960559399785927,0.031122058368913703,0.9896517651533168,False,False,
2025-06-20,7.1791,0.03295,-0.004225,0.03295,7.211933656196877,7.146415825069958,7.228406753290113,7.130129580289746,7.2449174773140435,7.113880450865753,-0.22463738678251594,0.22463738678251594,7.187795000000001,7.207876148530796,7.167713851469206,0.005587568518800275,6.25,True,-0.0009606616773500375,0.026926982042339318,1.2236796514436796,True,False,
2025-06-23,7.1751,0.030600000000000002,-0.00435,0.030600000000000002,7.205570002454075,7.144758845235868,7.22085349246438,7.129636415380292,7.236169399766697,7.114545993306879,-0.12182621320073651,0.12182621320073651,7.18771,7.20800040737834,7.16741959262166,0.005645861443586369,11.76470588235294,True,-0.0005573281831852309,0.026928497077225163,1.1363426600543565,False,False,
2025-06-24,7.1656,0.034025,-0.00485,0.034025,7.1994436247992235,7.131915469569627,7.216425332265503,7.115132630892289,7.2334470953810115,7.098389285626681,-0.3117820556239747,0.3117820556239747,7.18651,7.209044455489551,7.163975544510449,0.006271320986000504,27.77777777777778,False,-0.0013249006519430954,0.026437357273986772,1.287004583982346,True,False,
2025-06-25,7.1731,0.033525,-0.005425,0.033525,7.206480036017824,7.1398745785511455,7.223228259202999,7.123319624358277,7.240015406103839,7.106803055504718,0.2216074680089088,0.2216074680089088,7.185539999999999,7.208651573769548,7.162428426230449,0.006432800810947908,31.57894736842105,False,0.0010461200365415838,0.026718316610697273,1.2547571947918874,True,False,
2025-06-26,7.164,0.035750000000000004,-0.007025,0.035750000000000004,7.199555739464789,7.128619856176752,7.217399729738103,7.110995361464113,7.235287946072081,7.093414440798083,-0.27261804017050567,0.27261804017050567,7.18436,7.209361338911515,7.1593586610884845,0.0069599348895421015,40.0,False,-0.0012694340169247763,0.026958231353133414,1.3261255729910748,True,False,
2025-06-27,7.1726,0.035975,-0.006825,0.035975,7.2084230268126746,7.136954999538617,7.226401577783665,7.119198982542364,7.244424969116246,7.101487140707588,0.24187374892081343,0.24187374892081343,7.182734999999999,7.206240455133918,7.15922954486608,0.006544987427190091,38.095238095238095,False,0.00119972671784532,0.025710358085677353,1.399241499481131,True,False,
2025-06-30,7.1574,0.035375000000000004,-0.006750000000000001,0.035375000000000004,7.19254945076978,7.12242232196503,7.210188854382054,7.104997635237462,7.227871517837298,7.087615577224373,-0.42430808762988614,0.42430808762988614,7.1800749999999995,7.202309622125249,7.15784037787475,0.006193423362638742,22.727272727272727,False,-0.002121424382492541,0.026271213312388096,1.346530880753766,True,False,
2025-07-01,7.1609,0.03515,-0.005775,0.03515,7.195842419434946,7.126127258082263,7.2133775168014695,7.108804258554558,7.230955344347691,7.091523369741659,0.0995748133569395,0.0995748133569395,7.178534999999999,7.20162933970296,7.155440660297039,0.0064342765488948316,39.130434782608695,False,0.0004888848633862004,0.02502270818367464,1.4047240507297538,True,False,
2025-07-02,7.1612,0.034675,-0.0039000000000000003,0.034675,7.195670534005153,7.126894595527805,7.212967972824994,7.109803569516592,7.230306992396527,7.092753529543014,0.008585553171517235,0.008585553171517235,7.17803,7.202206813598765,7.153853186401235,0.006736336738287526,45.83333333333333,False,4.189329777663059e-05,0.023022478870371826,1.5061366847261646,True,False,
2025-07-03,7.1703,0.031525,-0.0039000000000000003,0.031525,7.201672083518679,7.139064580246749,7.217409560945023,7.123497933137681,7.2331814287452785,7.1079652289212,0.2639935893838987,0.2639935893838987,7.17774,7.2021522833620155,7.1533277166379845,0.006802220019676251,48.0,False,0.001269930045421847,0.023374558838696363,1.3486885556877615,True,False,
2025-07-04,7.1633,0.028975,-0.004050000000000001,0.028975,7.192101213660399,7.134614122579133,7.206545216422716,7.120314290551469,7.221018227288452,7.106043119526699,-0.22312831074266326,0.22312831074266326,7.176475000000001,7.2011385358373445,7.151811464162657,0.006873440188210425,50.0,False,-0.0009767260920489995,0.022606199787268806,1.2817280335776706,True,False,
2025-07-07,7.1795,0.029449999999999997,-0.0035499999999999998,0.029449999999999997,7.208840532873618,7.150278885341472,7.223555733571894,7.135712957877599,7.238300971989913,7.121176702856757,0.5624762966942302,0.5624762966942302,7.17632,7.200860115385992,7.151779884614007,0.006839192061109963,48.148148148148145,False,0.0022589741039407943,0.024033183344590734,1.2253890621871553,True,False,
2025-07-08,7.1818,0.0273,-0.00335,0.0273,7.209003185029139,7.154699466233003,7.222643393216397,7.141187572467302,7.236309410142341,7.127701196373447,0.0783898509923826,0.0783898509923826,7.175975000000001,7.199970251723271,7.151979748276731,0.006687663132402215,39.285714285714285,False,0.0003203052675822428,0.023851803107661645,1.144567556455752,False,False,
2025-07-09,7.1828,0.027200000000000002,-0.0032500000000000003,0.027200000000000002,7.209907125767717,7.155794789035702,7.223499026838619,7.14233028180799,7.237116550954516,7.128891109705199,0.036760401362163526,0.036760401362163526,7.175185000000001,7.196983722801794,7.153386277198208,0.006076142371741792,13.793103448275861,True,0.00013923116572904173,0.023269195378559836,1.1689273976813996,False,False,
2025-07-10,7.1789,0.0271,-0.0033250000000000003,0.0271,7.205892616120182,7.15200849575642,7.219426959884467,7.138600542171665,7.232986724296948,7.125217724633581,-0.14387360849025757,0.14387360849025757,7.1754549999999995,7.197299568155371,7.153610431844628,0.0060886921192792355,16.666666666666664,True,-0.000543111204922202,0.01965656189392001,1.3786744673992213,True,False,
2025-07-11,7.1717,0.030899999999999997,-0.0060750000000000005,0.030899999999999997,7.202454787176456,7.141076537068156,7.217881603251205,7.125813876862781,7.2333414617623495,7.1105838376208315,-0.26673961382408407,0.26673961382408407,7.174580000000001,7.195488280907963,7.1536717190920385,0.005828433415743402,12.903225806451612,True,-0.001003442448975947,0.018242245760369532,1.6938703932565624,True,False,
2025-07-14,7.1723,0.02855,-0.005849999999999999,0.02855,7.200713581198733,7.143998537077801,7.2149625548845835,7.129889711648393,7.229239724838599,7.115808750020183,0.019509157925788386,0.019509157925788386,7.1740949999999994,7.194726756309654,7.153463243690345,0.005751737692253796,9.375,True,8.365867266438135e-05,0.01795226192792399,1.5903288462826888,True,False,
2025-07-15,7.1845,0.02495,-0.005325,0.02495,7.209366816521133,7.159718955028523,7.221832481844725,7.147360504381996,7.234319701462324,7.135023385760279,0.42937213421530074,0.42937213421530074,7.173735000000001,7.193296861390281,7.15417313860972,0.00545374519417859,3.0303030303030303,True,0.0016995434827522886,0.018356979424071725,1.359156069395751,True,False,
2025-07-16,7.1799,0.027725,-0.00455,0.027725,7.207520182300249,7.152385661936188,7.221370092218425,7.138668057679259,7.235246616006547,7.1249767624995295,-0.1849854803927429,0.1849854803927429,7.173,7.190226173476181,7.155773826523819,0.004803059661558884,2.941176470588235,True,-0.0006404723005827496,0.018388984498839155,1.5076960884789588,True,False,
